amfi_code,date,rolling_sharpe_90d
FUND01,2025-09-04T00:00:00,-1.5993
FUND01,2025-09-05T00:00:00,-1.5551
FUND01,2025-09-08T00:00:00,-1.2467
FUND01,2025-09-09T00:00:00,-1.0384
FUND01,2025-09-10T00:00:00,-1.0353
FUND01,2025-09-11T00:00:00,-1.1137
FUND01,2025-09-12T00:00:00,-1.0909
FUND01,2025-09-15T00:00:00,-0.825
FUND01,2025-09-16T00:00:00,-0.9456
FUND01,2025-09-17T00:00:00,-1.3422
FUND01,2025-09-18T00:00:00,-1.1362
FUND01,2025-09-19T00:00:00,-1.3226
FUND01,2025-09-22T00:00:00,-1.0838
FUND01,2025-09-23T00:00:00,-1.0011
FUND01,2025-09-24T00:00:00,-0.8348
FUND01,2025-09-25T00:00:00,-0.9166
FUND01,2025-09-26T00:00:00,-0.6637
FUND01,2025-09-29T00:00:00,-0.5503
FUND01,2025-09-30T00:00:00,-0.3429
FUND01,2025-10-01T00:00:00,-0.0213
FUND01,2025-10-02T00:00:00,0.1328
FUND01,2025-10-03T00:00:00,-0.1818
FUND01,2025-10-06T00:00:00,0.4702
FUND01,2025-10-07T00:00:00,0.1302
FUND01,2025-10-08T00:00:00,0.05
FUND01,2025-10-09T00:00:00,-0.1038
FUND01,2025-10-10T00:00:00,0.3257
FUND01,2025-10-13T00:00:00,0.4299
FUND01,2025-10-14T00:00:00,-0.0454
FUND01,2025-10-15T00:00:00,0.0383
FUND01,2025-10-16T00:00:00,0.1648
FUND01,2025-10-17T00:00:00,0.1955
FUND01,2025-10-20T00:00:00,-0.1595
FUND01,2025-10-21T00:00:00,-0.1367
FUND01,2025-10-22T00:00:00,-0.3771
FUND01,2025-10-23T00:00:00,-0.2072
FUND01,2025-10-24T00:00:00,-0.1116
FUND01,2025-10-27T00:00:00,-0.0167
FUND01,2025-10-28T00:00:00,-0.2088
FUND01,2025-10-29T00:00:00,-0.5625
FUND01,2025-10-30T00:00:00,-0.8849
FUND01,2025-10-31T00:00:00,-0.5663
FUND01,2025-11-03T00:00:00,-0.7446
FUND01,2025-11-04T00:00:00,-0.1711
FUND01,2025-11-05T00:00:00,-0.3038
FUND01,2025-11-06T00:00:00,-0.6097
FUND01,2025-11-07T00:00:00,-0.844
FUND01,2025-11-10T00:00:00,-0.8343
FUND01,2025-11-11T00:00:00,-0.8982
FUND01,2025-11-12T00:00:00,-0.4245
FUND01,2025-11-13T00:00:00,-0.6695
FUND01,2025-11-14T00:00:00,-0.5525
FUND01,2025-11-17T00:00:00,-0.3294
FUND01,2025-11-18T00:00:00,-0.1279
FUND01,2025-11-19T00:00:00,-0.3188
FUND01,2025-11-20T00:00:00,-0.251
FUND01,2025-11-21T00:00:00,-0.0158
FUND01,2025-11-24T00:00:00,0.1517
FUND02,2023-05-08T00:00:00,-1.353
FUND02,2023-05-09T00:00:00,-1.4903
FUND02,2023-05-10T00:00:00,-1.278
FUND02,2023-05-11T00:00:00,-1.5375
FUND02,2023-05-12T00:00:00,-1.6829
FUND02,2023-05-15T00:00:00,-1.8763
FUND02,2023-05-16T00:00:00,-1.6552
FUND02,2023-05-17T00:00:00,-1.7031
FUND02,2023-05-18T00:00:00,-1.9389
FUND02,2023-05-19T00:00:00,-2.4204
FUND02,2023-05-22T00:00:00,-2.0438
FUND02,2023-05-23T00:00:00,-1.9366
FUND02,2023-05-24T00:00:00,-2.3891
FUND02,2023-05-25T00:00:00,-2.2068
FUND02,2023-05-26T00:00:00,-1.9999
FUND02,2023-05-29T00:00:00,-1.852
FUND02,2023-05-30T00:00:00,-2.1891
FUND02,2023-05-31T00:00:00,-2.1442
FUND02,2023-06-01T00:00:00,-2.0723
FUND02,2023-06-02T00:00:00,-1.8363
FUND02,2023-06-05T00:00:00,-1.6304
FUND02,2023-06-06T00:00:00,-2.1212
FUND02,2023-06-07T00:00:00,-2.2282
FUND02,2023-06-08T00:00:00,-1.8092
FUND02,2023-06-09T00:00:00,-1.5526
FUND02,2023-06-12T00:00:00,-1.3609
FUND02,2023-06-13T00:00:00,-1.5378
FUND02,2023-06-14T00:00:00,-1.3248
FUND02,2023-06-15T00:00:00,-1.2624
FUND02,2023-06-16T00:00:00,-1.0385
FUND02,2023-06-19T00:00:00,-0.795
FUND02,2023-06-20T00:00:00,-1.2178
FUND02,2023-06-21T00:00:00,-0.8197
FUND02,2023-06-22T00:00:00,-0.8677
FUND02,2023-06-23T00:00:00,-0.7002
FUND02,2023-06-26T00:00:00,-0.5042
FUND02,2023-06-27T00:00:00,-0.5842
FUND02,2023-06-28T00:00:00,-0.8477
FUND02,2023-06-29T00:00:00,-0.3559
FUND02,2023-06-30T00:00:00,0.2914
FUND02,2023-07-03T00:00:00,0.4386
FUND02,2023-07-04T00:00:00,0.5868
FUND02,2023-07-05T00:00:00,0.6146
FUND02,2023-07-06T00:00:00,0.6646
FUND02,2023-07-07T00:00:00,0.6663
FUND02,2023-07-10T00:00:00,0.6373
FUND02,2023-07-11T00:00:00,0.9185
FUND02,2023-07-12T00:00:00,0.8716
FUND02,2023-07-13T00:00:00,1.0081
FUND02,2023-07-14T00:00:00,0.7446
FUND02,2023-07-17T00:00:00,0.8229
FUND02,2023-07-18T00:00:00,1.0821
FUND02,2023-07-19T00:00:00,0.9641
FUND02,2023-07-20T00:00:00,0.7524
FUND02,2023-07-21T00:00:00,0.9667
FUND02,2023-07-24T00:00:00,1.3033
FUND02,2023-07-25T00:00:00,0.8659
FUND02,2023-07-26T00:00:00,1.0247
FUND02,2023-07-27T00:00:00,1.1183
FUND02,2023-07-28T00:00:00,1.6569
FUND02,2023-07-31T00:00:00,1.3549
FUND02,2023-08-01T00:00:00,1.2812
FUND02,2023-08-02T00:00:00,0.9487
FUND02,2023-08-03T00:00:00,0.7292
FUND02,2023-08-04T00:00:00,0.9019
FUND02,2023-08-07T00:00:00,0.8406
FUND02,2023-08-08T00:00:00,0.5475
FUND02,2023-08-09T00:00:00,0.4067
FUND02,2023-08-10T00:00:00,0.3394
FUND02,2023-08-11T00:00:00,0.1164
FUND02,2023-08-14T00:00:00,0.0616
FUND02,2023-08-15T00:00:00,0.114
FUND02,2023-08-16T00:00:00,-0.0292
FUND02,2023-08-17T00:00:00,0.1222
FUND02,2023-08-18T00:00:00,0.5405
FUND02,2023-08-21T00:00:00,0.3883
FUND02,2023-08-22T00:00:00,0.4459
FUND02,2023-08-23T00:00:00,0.4911
FUND02,2023-08-24T00:00:00,0.7215
FUND02,2023-08-25T00:00:00,1.0696
FUND02,2023-08-28T00:00:00,0.434
FUND02,2023-08-29T00:00:00,0.59
FUND02,2023-08-30T00:00:00,0.3331
FUND02,2023-08-31T00:00:00,0.1697
FUND02,2023-09-01T00:00:00,0.2821
FUND02,2023-09-04T00:00:00,0.4436
FUND02,2023-09-05T00:00:00,0.4964
FUND02,2023-09-06T00:00:00,0.3611
FUND02,2023-09-07T00:00:00,0.2489
FUND02,2023-09-08T00:00:00,-0.097
FUND02,2023-09-11T00:00:00,-0.6567
FUND02,2023-09-12T00:00:00,-0.3124
FUND02,2023-09-13T00:00:00,-0.2171
FUND02,2023-09-14T00:00:00,-0.0579
FUND02,2023-09-15T00:00:00,0.0751
FUND02,2023-09-18T00:00:00,-0.1336
FUND02,2023-09-19T00:00:00,-0.3383
FUND02,2023-09-20T00:00:00,-0.6524
FUND02,2023-09-21T00:00:00,-0.2365
FUND02,2023-09-22T00:00:00,0.0325
FUND02,2023-09-25T00:00:00,-0.4468
FUND02,2023-09-26T00:00:00,-0.3092
FUND02,2023-09-27T00:00:00,-0.062
FUND02,2023-09-28T00:00:00,-0.1979
FUND02,2023-09-29T00:00:00,-0.554
FUND02,2023-10-02T00:00:00,-0.6478
FUND02,2023-10-03T00:00:00,-0.4881
FUND02,2023-10-04T00:00:00,-0.5618
FUND02,2023-10-05T00:00:00,-0.4192
FUND02,2023-10-06T00:00:00,-0.8126
FUND02,2023-10-09T00:00:00,-0.8783
FUND02,2023-10-10T00:00:00,-0.6422
FUND02,2023-10-11T00:00:00,-0.3235
FUND02,2023-10-12T00:00:00,-0.6369
FUND02,2023-10-13T00:00:00,-1.0684
FUND02,2023-10-16T00:00:00,-1.3454
FUND02,2023-10-17T00:00:00,-1.3318
FUND02,2023-10-18T00:00:00,-1.4018
FUND02,2023-10-19T00:00:00,-1.5533
FUND02,2023-10-20T00:00:00,-1.8631
FUND02,2023-10-23T00:00:00,-2.1332
FUND02,2023-10-24T00:00:00,-1.8257
FUND02,2023-10-25T00:00:00,-1.653
FUND02,2023-10-26T00:00:00,-1.4799
FUND02,2023-10-27T00:00:00,-1.4248
FUND02,2023-10-30T00:00:00,-1.4249
FUND02,2023-10-31T00:00:00,-1.0334
FUND02,2023-11-01T00:00:00,-0.7177
FUND02,2023-11-02T00:00:00,-0.6038
FUND02,2023-11-03T00:00:00,-0.7852
FUND02,2023-11-06T00:00:00,-0.9562
FUND02,2023-11-07T00:00:00,-1.3257
FUND02,2023-11-08T00:00:00,-1.0538
FUND02,2023-11-09T00:00:00,-1.1198
FUND02,2023-11-10T00:00:00,-0.9458
FUND02,2023-11-13T00:00:00,-0.947
FUND02,2023-11-14T00:00:00,-1.1431
FUND02,2023-11-15T00:00:00,-1.1
FUND02,2023-11-16T00:00:00,-1.4996
FUND02,2023-11-17T00:00:00,-1.4564
FUND02,2023-11-20T00:00:00,-1.3853
FUND02,2023-11-21T00:00:00,-1.6141
FUND02,2023-11-22T00:00:00,-1.6284
FUND02,2023-11-23T00:00:00,-1.2667
FUND02,2023-11-24T00:00:00,-1.1648
FUND02,2023-11-27T00:00:00,-1.3263
FUND02,2023-11-28T00:00:00,-0.7957
FUND02,2023-11-29T00:00:00,-0.6576
FUND02,2023-11-30T00:00:00,-0.9877
FUND02,2023-12-01T00:00:00,-1.3956
FUND02,2023-12-04T00:00:00,-1.3815
FUND02,2023-12-05T00:00:00,-1.1637
FUND02,2023-12-06T00:00:00,-0.9936
FUND02,2023-12-07T00:00:00,-0.7553
FUND02,2023-12-08T00:00:00,-0.5445
FUND02,2023-12-11T00:00:00,-0.4625
FUND02,2023-12-12T00:00:00,-0.4184
FUND02,2023-12-13T00:00:00,-0.3593
FUND02,2023-12-14T00:00:00,-0.1497
FUND02,2023-12-15T00:00:00,0.0822
FUND02,2023-12-18T00:00:00,0.1946
FUND02,2023-12-19T00:00:00,0.1875
FUND02,2023-12-20T00:00:00,0.5346
FUND02,2023-12-21T00:00:00,0.6041
FUND02,2023-12-22T00:00:00,0.8526
FUND02,2023-12-25T00:00:00,1.0341
FUND02,2023-12-26T00:00:00,1.139
FUND02,2023-12-27T00:00:00,1.0013
FUND02,2023-12-28T00:00:00,1.0596
FUND02,2023-12-29T00:00:00,0.8769
FUND02,2024-01-01T00:00:00,1.5391
FUND02,2024-01-02T00:00:00,1.9095
FUND02,2024-01-03T00:00:00,2.6058
FUND02,2024-01-04T00:00:00,2.6854
FUND02,2024-01-05T00:00:00,2.6777
FUND02,2024-01-08T00:00:00,2.8649
FUND02,2024-01-09T00:00:00,2.7808
FUND02,2024-01-10T00:00:00,3.0685
FUND02,2024-01-11T00:00:00,2.9547
FUND02,2024-01-12T00:00:00,3.2254
FUND02,2024-01-15T00:00:00,3.5228
FUND02,2024-01-16T00:00:00,3.4814
FUND02,2024-01-17T00:00:00,3.4056
FUND02,2024-01-18T00:00:00,3.5661
FUND02,2024-01-19T00:00:00,3.3216
FUND02,2024-01-22T00:00:00,3.4463
FUND02,2024-01-23T00:00:00,3.5178
FUND02,2024-01-24T00:00:00,3.9166
FUND02,2024-01-25T00:00:00,3.6521
FUND02,2024-01-26T00:00:00,3.4874
FUND02,2024-01-29T00:00:00,3.7706
FUND02,2024-01-30T00:00:00,3.3157
FUND02,2024-01-31T00:00:00,3.2701
FUND02,2024-02-01T00:00:00,3.3775
FUND02,2024-02-02T00:00:00,3.7378
FUND02,2024-02-05T00:00:00,3.6439
FUND02,2024-02-06T00:00:00,3.8443
FUND02,2024-02-07T00:00:00,3.6407
FUND02,2024-02-08T00:00:00,3.2443
FUND02,2024-02-09T00:00:00,3.7075
FUND02,2024-02-12T00:00:00,3.6698
FUND02,2024-02-13T00:00:00,3.5718
FUND02,2024-02-14T00:00:00,3.0556
FUND02,2024-02-15T00:00:00,3.0208
FUND02,2024-02-16T00:00:00,3.4163
FUND02,2024-02-19T00:00:00,3.3605
FUND02,2024-02-20T00:00:00,3.4103
FUND02,2024-02-21T00:00:00,3.3008
FUND02,2024-02-22T00:00:00,3.3329
FUND02,2024-02-23T00:00:00,3.9418
FUND02,2024-02-26T00:00:00,4.1478
FUND02,2024-02-27T00:00:00,4.0385
FUND02,2024-02-28T00:00:00,3.5931
FUND02,2024-02-29T00:00:00,3.0816
FUND02,2024-03-01T00:00:00,2.8191
FUND02,2024-03-04T00:00:00,3.0305
FUND02,2024-03-05T00:00:00,2.5233
FUND02,2024-03-06T00:00:00,2.2729
FUND02,2024-03-07T00:00:00,2.0684
FUND02,2024-03-08T00:00:00,1.8614
FUND02,2024-03-11T00:00:00,1.905
FUND02,2024-03-12T00:00:00,1.8061
FUND02,2024-03-13T00:00:00,1.4251
FUND02,2024-03-14T00:00:00,1.2107
FUND02,2024-03-15T00:00:00,1.1919
FUND02,2024-03-18T00:00:00,1.1709
FUND02,2024-03-19T00:00:00,1.1129
FUND02,2024-03-20T00:00:00,1.1098
FUND02,2024-03-21T00:00:00,1.1981
FUND02,2024-03-22T00:00:00,1.3543
FUND02,2024-03-25T00:00:00,1.2344
FUND02,2024-03-26T00:00:00,1.2911
FUND02,2024-03-27T00:00:00,1.1724
FUND02,2024-03-28T00:00:00,1.1495
FUND02,2024-03-29T00:00:00,0.7393
FUND02,2024-04-01T00:00:00,0.9335
FUND02,2024-04-02T00:00:00,0.7677
FUND02,2024-04-03T00:00:00,0.5653
FUND02,2024-04-04T00:00:00,1.1804
FUND02,2024-04-05T00:00:00,1.2613
FUND02,2024-04-08T00:00:00,1.6505
FUND02,2024-04-09T00:00:00,1.6782
FUND02,2024-04-10T00:00:00,1.7354
FUND02,2024-04-11T00:00:00,1.3884
FUND02,2024-04-12T00:00:00,1.0346
FUND02,2024-04-15T00:00:00,1.0843
FUND02,2024-04-16T00:00:00,1.1887
FUND02,2024-04-17T00:00:00,1.5384
FUND02,2024-04-18T00:00:00,1.3833
FUND02,2024-04-19T00:00:00,1.6283
FUND02,2024-04-22T00:00:00,1.5952
FUND02,2024-04-23T00:00:00,1.3061
FUND02,2024-04-24T00:00:00,1.0416
FUND02,2024-04-25T00:00:00,0.3445
FUND02,2024-04-26T00:00:00,-0.0892
FUND02,2024-04-29T00:00:00,-0.3306
FUND02,2024-04-30T00:00:00,-0.4823
FUND02,2024-05-01T00:00:00,-0.6754
FUND02,2024-05-02T00:00:00,-0.8705
FUND02,2024-05-03T00:00:00,-0.8597
FUND02,2024-05-06T00:00:00,-0.8152
FUND02,2024-05-07T00:00:00,-0.9215
FUND02,2024-05-08T00:00:00,-1.563
FUND02,2024-05-09T00:00:00,-1.3033
FUND02,2024-05-10T00:00:00,-1.6623
FUND02,2024-05-13T00:00:00,-1.8994
FUND02,2024-05-14T00:00:00,-1.5743
FUND02,2024-05-15T00:00:00,-2.0684
FUND02,2024-05-16T00:00:00,-1.9325
FUND02,2024-05-17T00:00:00,-2.1136
FUND02,2024-05-20T00:00:00,-2.5224
FUND02,2024-05-21T00:00:00,-2.5897
FUND02,2024-05-22T00:00:00,-2.2328
FUND02,2024-05-23T00:00:00,-2.5573
FUND02,2024-05-24T00:00:00,-2.5997
FUND02,2024-05-27T00:00:00,-2.5305
FUND02,2024-05-28T00:00:00,-2.5656
FUND02,2024-05-29T00:00:00,-2.5019
FUND02,2024-05-30T00:00:00,-2.5073
FUND02,2024-05-31T00:00:00,-2.2902
FUND02,2024-06-03T00:00:00,-2.1512
FUND02,2024-06-04T00:00:00,-2.1125
FUND02,2024-06-05T00:00:00,-2.3835
FUND02,2024-06-06T00:00:00,-2.4731
FUND02,2024-06-07T00:00:00,-2.5611
FUND02,2024-06-10T00:00:00,-2.5773
FUND02,2024-06-11T00:00:00,-2.665
FUND02,2024-06-12T00:00:00,-2.4709
FUND02,2024-06-13T00:00:00,-2.421
FUND02,2024-06-14T00:00:00,-2.3012
FUND02,2024-06-17T00:00:00,-2.5695
FUND02,2024-06-18T00:00:00,-2.3031
FUND02,2024-06-19T00:00:00,-2.0786
FUND02,2024-06-20T00:00:00,-2.33
FUND02,2024-06-21T00:00:00,-2.1889
FUND02,2024-06-24T00:00:00,-1.9646
FUND02,2024-06-25T00:00:00,-1.8754
FUND02,2024-06-26T00:00:00,-1.6001
FUND02,2024-06-27T00:00:00,-1.9127
FUND02,2024-06-28T00:00:00,-2.1774
FUND02,2024-07-01T00:00:00,-2.4417
FUND02,2024-07-02T00:00:00,-2.6837
FUND02,2024-07-03T00:00:00,-2.667
FUND02,2024-07-04T00:00:00,-2.44
FUND02,2024-07-05T00:00:00,-2.1803
FUND02,2024-07-08T00:00:00,-3.0226
FUND02,2024-07-09T00:00:00,-2.963
FUND02,2024-07-10T00:00:00,-2.8412
FUND02,2024-07-11T00:00:00,-2.8689
FUND02,2024-07-12T00:00:00,-3.0096
FUND02,2024-07-15T00:00:00,-2.924
FUND02,2024-07-16T00:00:00,-2.6511
FUND02,2024-07-17T00:00:00,-2.6636
FUND02,2024-07-18T00:00:00,-2.208
FUND02,2024-07-19T00:00:00,-1.9884
FUND02,2024-07-22T00:00:00,-1.8412
FUND02,2024-07-23T00:00:00,-1.6739
FUND02,2024-07-24T00:00:00,-1.6051
FUND02,2024-07-25T00:00:00,-1.4927
FUND02,2024-07-26T00:00:00,-1.5021
FUND02,2024-07-29T00:00:00,-1.0526
FUND02,2024-07-30T00:00:00,-1.0825
FUND02,2024-07-31T00:00:00,-0.7307
FUND02,2024-08-01T00:00:00,-0.6845
FUND02,2024-08-02T00:00:00,-0.671
FUND02,2024-08-05T00:00:00,-0.979
FUND02,2024-08-06T00:00:00,-0.8567
FUND02,2024-08-07T00:00:00,-1.1211
FUND02,2024-08-08T00:00:00,-0.7893
FUND02,2024-08-09T00:00:00,-0.5428
FUND02,2024-08-12T00:00:00,-0.7765
FUND02,2024-08-13T00:00:00,-0.9561
FUND02,2024-08-14T00:00:00,-0.6915
FUND02,2024-08-15T00:00:00,-0.6484
FUND02,2024-08-16T00:00:00,-0.6596
FUND02,2024-08-19T00:00:00,-0.6472
FUND02,2024-08-20T00:00:00,-0.6505
FUND02,2024-08-21T00:00:00,-0.9283
FUND02,2024-08-22T00:00:00,-0.7287
FUND02,2024-08-23T00:00:00,-0.9401
FUND02,2024-08-26T00:00:00,-1.0963
FUND02,2024-08-27T00:00:00,-0.3943
FUND02,2024-08-28T00:00:00,-0.5675
FUND02,2024-08-29T00:00:00,-0.3251
FUND02,2024-08-30T00:00:00,-0.0996
FUND02,2024-09-02T00:00:00,-0.0312
FUND02,2024-09-03T00:00:00,0.1753
FUND02,2024-09-04T00:00:00,0.1161
FUND02,2024-09-05T00:00:00,-0.012
FUND02,2024-09-06T00:00:00,-0.0223
FUND02,2024-09-09T00:00:00,-0.465
FUND02,2024-09-10T00:00:00,-0.6107
FUND02,2024-09-11T00:00:00,-0.4788
FUND02,2024-09-12T00:00:00,-0.5851
FUND02,2024-09-13T00:00:00,-0.1283
FUND02,2024-09-16T00:00:00,0.2612
FUND02,2024-09-17T00:00:00,0.132
FUND02,2024-09-18T00:00:00,0.8011
FUND02,2024-09-19T00:00:00,0.8419
FUND02,2024-09-20T00:00:00,1.0147
FUND02,2024-09-23T00:00:00,0.9882
FUND02,2024-09-24T00:00:00,0.6056
FUND02,2024-09-25T00:00:00,0.3104
FUND02,2024-09-26T00:00:00,0.3412
FUND02,2024-09-27T00:00:00,0.4446
FUND02,2024-09-30T00:00:00,0.4231
FUND02,2024-10-01T00:00:00,0.1771
FUND02,2024-10-02T00:00:00,0.1349
FUND02,2024-10-03T00:00:00,0.0717
FUND02,2024-10-04T00:00:00,-0.061
FUND02,2024-10-07T00:00:00,-0.2183
FUND02,2024-10-08T00:00:00,-0.2638
FUND02,2024-10-09T00:00:00,-0.1558
FUND02,2024-10-10T00:00:00,-0.5827
FUND02,2024-10-11T00:00:00,-0.9747
FUND02,2024-10-14T00:00:00,-0.7841
FUND02,2024-10-15T00:00:00,-1.0381
FUND02,2024-10-16T00:00:00,-1.0115
FUND02,2024-10-17T00:00:00,-1.1271
FUND02,2024-10-18T00:00:00,-1.487
FUND02,2024-10-21T00:00:00,-1.3558
FUND02,2024-10-22T00:00:00,-1.6939
FUND02,2024-10-23T00:00:00,-1.5247
FUND02,2024-10-24T00:00:00,-1.184
FUND02,2024-10-25T00:00:00,-1.2963
FUND02,2024-10-28T00:00:00,-1.1698
FUND02,2024-10-29T00:00:00,-1.0919
FUND02,2024-10-30T00:00:00,-1.2552
FUND02,2024-10-31T00:00:00,-1.2631
FUND02,2024-11-01T00:00:00,-0.9051
FUND02,2024-11-04T00:00:00,-0.4154
FUND02,2024-11-05T00:00:00,-0.0917
FUND02,2024-11-06T00:00:00,0.3978
FUND02,2024-11-07T00:00:00,0.5193
FUND02,2024-11-08T00:00:00,0.6764
FUND02,2024-11-11T00:00:00,0.5582
FUND02,2024-11-12T00:00:00,0.4846
FUND02,2024-11-13T00:00:00,0.4097
FUND02,2024-11-14T00:00:00,0.1851
FUND02,2024-11-15T00:00:00,0.2698
FUND02,2024-11-18T00:00:00,0.4587
FUND02,2024-11-19T00:00:00,0.3831
FUND02,2024-11-20T00:00:00,0.6851
FUND02,2024-11-21T00:00:00,0.2755
FUND02,2024-11-22T00:00:00,0.0263
FUND02,2024-11-25T00:00:00,0.2083
FUND02,2024-11-26T00:00:00,0.2227
FUND02,2024-11-27T00:00:00,0.179
FUND02,2024-11-28T00:00:00,0.492
FUND02,2024-11-29T00:00:00,0.5628
FUND02,2024-12-02T00:00:00,0.1051
FUND02,2024-12-03T00:00:00,0.3286
FUND02,2024-12-04T00:00:00,0.1369
FUND02,2024-12-05T00:00:00,-0.0251
FUND02,2024-12-06T00:00:00,0.0394
FUND02,2024-12-09T00:00:00,0.4411
FUND02,2024-12-10T00:00:00,0.0696
FUND02,2024-12-11T00:00:00,0.4433
FUND02,2024-12-12T00:00:00,0.214
FUND02,2024-12-13T00:00:00,0.203
FUND02,2024-12-16T00:00:00,0.1281
FUND02,2024-12-17T00:00:00,0.3052
FUND02,2024-12-18T00:00:00,-0.158
FUND02,2024-12-19T00:00:00,0.2395
FUND02,2024-12-20T00:00:00,0.5298
FUND02,2024-12-23T00:00:00,0.373
FUND02,2024-12-24T00:00:00,0.4991
FUND02,2024-12-25T00:00:00,0.7271
FUND02,2024-12-26T00:00:00,0.6301
FUND02,2024-12-27T00:00:00,0.4632
FUND02,2024-12-30T00:00:00,0.5738
FUND02,2024-12-31T00:00:00,-0.0046
FUND02,2025-01-01T00:00:00,0.5793
FUND02,2025-01-02T00:00:00,0.6088
FUND02,2025-01-03T00:00:00,0.4113
FUND02,2025-01-06T00:00:00,0.6618
FUND02,2025-01-07T00:00:00,0.6924
FUND02,2025-01-08T00:00:00,0.9426
FUND02,2025-01-09T00:00:00,1.4094
FUND02,2025-01-10T00:00:00,1.4744
FUND02,2025-01-13T00:00:00,1.4012
FUND02,2025-01-14T00:00:00,1.4566
FUND02,2025-01-15T00:00:00,1.6892
FUND02,2025-01-16T00:00:00,1.4921
FUND02,2025-01-17T00:00:00,1.1398
FUND02,2025-01-20T00:00:00,1.173
FUND02,2025-01-21T00:00:00,1.1168
FUND02,2025-01-22T00:00:00,0.715
FUND02,2025-01-23T00:00:00,0.7168
FUND02,2025-01-24T00:00:00,0.5425
FUND02,2025-01-27T00:00:00,0.5022
FUND02,2025-01-28T00:00:00,0.6374
FUND02,2025-01-29T00:00:00,0.4669
FUND02,2025-01-30T00:00:00,0.4372
FUND02,2025-01-31T00:00:00,0.2523
FUND02,2025-02-03T00:00:00,0.2876
FUND02,2025-02-04T00:00:00,0.5924
FUND02,2025-02-05T00:00:00,0.8966
FUND02,2025-02-06T00:00:00,1.1542
FUND02,2025-02-07T00:00:00,1.1816
FUND02,2025-02-10T00:00:00,1.1658
FUND02,2025-02-11T00:00:00,1.4853
FUND02,2025-02-12T00:00:00,1.7607
FUND02,2025-02-13T00:00:00,2.2602
FUND02,2025-02-14T00:00:00,2.9701
FUND02,2025-02-17T00:00:00,3.018
FUND02,2025-02-18T00:00:00,3.4849
FUND02,2025-02-19T00:00:00,3.1901
FUND02,2025-02-20T00:00:00,3.6557
FUND02,2025-02-21T00:00:00,4.0205
FUND02,2025-02-24T00:00:00,4.1146
FUND02,2025-02-25T00:00:00,4.0884
FUND02,2025-02-26T00:00:00,3.8297
FUND02,2025-02-27T00:00:00,3.8238
FUND02,2025-02-28T00:00:00,4.0256
FUND02,2025-03-03T00:00:00,3.5436
FUND02,2025-03-04T00:00:00,3.3963
FUND02,2025-03-05T00:00:00,3.2055
FUND02,2025-03-06T00:00:00,3.0864
FUND02,2025-03-07T00:00:00,2.9837
FUND02,2025-03-10T00:00:00,2.6348
FUND02,2025-03-11T00:00:00,2.38
FUND02,2025-03-12T00:00:00,1.9251
FUND02,2025-03-13T00:00:00,1.8093
FUND02,2025-03-14T00:00:00,1.65
FUND02,2025-03-17T00:00:00,1.6496
FUND02,2025-03-18T00:00:00,1.7093
FUND02,2025-03-19T00:00:00,1.6828
FUND02,2025-03-20T00:00:00,2.1306
FUND02,2025-03-21T00:00:00,2.0279
FUND02,2025-03-24T00:00:00,1.9593
FUND02,2025-03-25T00:00:00,1.9242
FUND02,2025-03-26T00:00:00,2.2517
FUND02,2025-03-27T00:00:00,2.3447
FUND02,2025-03-28T00:00:00,2.2818
FUND02,2025-03-31T00:00:00,2.1367
FUND02,2025-04-01T00:00:00,1.9127
FUND02,2025-04-02T00:00:00,2.0078
FUND02,2025-04-03T00:00:00,2.0218
FUND02,2025-04-04T00:00:00,1.7183
FUND02,2025-04-07T00:00:00,1.9294
FUND02,2025-04-08T00:00:00,1.591
FUND02,2025-04-09T00:00:00,1.7151
FUND02,2025-04-10T00:00:00,1.971
FUND02,2025-04-11T00:00:00,2.1297
FUND02,2025-04-14T00:00:00,1.7538
FUND02,2025-04-15T00:00:00,2.2527
FUND02,2025-04-16T00:00:00,2.3715
FUND02,2025-04-17T00:00:00,2.3649
FUND02,2025-04-18T00:00:00,2.0876
FUND02,2025-04-21T00:00:00,2.1407
FUND02,2025-04-22T00:00:00,1.803
FUND02,2025-04-23T00:00:00,2.0314
FUND02,2025-04-24T00:00:00,1.7662
FUND02,2025-04-25T00:00:00,1.2317
FUND02,2025-04-28T00:00:00,1.675
FUND02,2025-04-29T00:00:00,1.6358
FUND02,2025-04-30T00:00:00,1.7916
FUND02,2025-05-01T00:00:00,1.8338
FUND02,2025-05-02T00:00:00,2.0128
FUND02,2025-05-05T00:00:00,2.2509
FUND02,2025-05-06T00:00:00,2.6257
FUND02,2025-05-07T00:00:00,2.4019
FUND02,2025-05-08T00:00:00,3.0683
FUND02,2025-05-09T00:00:00,3.1674
FUND02,2025-05-12T00:00:00,3.009
FUND02,2025-05-13T00:00:00,3.1736
FUND02,2025-05-14T00:00:00,2.8903
FUND02,2025-05-15T00:00:00,2.4408
FUND02,2025-05-16T00:00:00,2.2111
FUND02,2025-05-19T00:00:00,2.5082
FUND02,2025-05-20T00:00:00,2.4731
FUND02,2025-05-21T00:00:00,2.4643
FUND02,2025-05-22T00:00:00,2.255
FUND02,2025-05-23T00:00:00,2.674
FUND02,2025-05-26T00:00:00,2.6679
FUND02,2025-05-27T00:00:00,2.5504
FUND02,2025-05-28T00:00:00,2.8381
FUND02,2025-05-29T00:00:00,2.8213
