amfi_code,date,nav
FUND02,2023-04-11,71.6592
FUND02,2023-04-12,71.4921
FUND02,2023-04-13,71.2254
FUND02,2023-04-14,69.5774
FUND02,2023-04-17,69.9452
FUND02,2023-04-18,69.4702
FUND02,2023-04-19,70.3493
FUND02,2023-04-20,69.6525
FUND02,2023-04-21,68.6878
FUND02,2023-04-24,69.4832
FUND02,2023-04-25,68.5173
FUND02,2023-04-26,68.1623
FUND02,2023-04-27,68.5819
FUND02,2023-04-28,68.4198
FUND02,2023-05-01,67.4244
FUND02,2023-05-02,67.5858
FUND02,2023-05-03,67.5102
FUND02,2023-05-04,68.3517
FUND02,2023-05-05,68.767
FUND02,2023-05-08,70.7314
FUND02,2023-05-09,69.7086
FUND02,2023-05-10,69.7411
FUND02,2023-05-11,69.1039
FUND02,2023-05-12,69.8833
FUND02,2023-05-15,70.4577
FUND02,2023-05-16,70.9929
FUND02,2023-05-17,70.533
FUND02,2023-05-18,70.0969
FUND02,2023-05-19,68.836
FUND02,2023-05-22,69.9634
FUND02,2023-05-23,70.3368
FUND02,2023-05-24,70.215
FUND02,2023-05-25,70.8642
FUND02,2023-05-26,71.4004
FUND02,2023-05-29,72.088
FUND02,2023-05-30,71.0603
FUND02,2023-05-31,70.6415
FUND02,2023-06-01,70.8154
FUND02,2023-06-02,71.0939
FUND02,2023-06-05,71.7667
FUND02,2023-06-06,71.1492
FUND02,2023-06-07,71.2798
FUND02,2023-06-08,72.772
FUND02,2023-06-09,73.2832
FUND02,2023-06-12,73.9184
FUND02,2023-06-13,73.9546
FUND02,2023-06-14,74.5256
FUND02,2023-06-15,75.8108
FUND02,2023-06-16,75.9356
FUND02,2023-06-19,76.8404
FUND02,2023-06-20,76.2736
FUND02,2023-06-21,76.738
FUND02,2023-06-22,77.4268
FUND02,2023-06-23,76.9433
FUND02,2023-06-26,77.7711
FUND02,2023-06-27,77.3402
FUND02,2023-06-28,76.8194
FUND02,2023-06-29,76.8697
FUND02,2023-06-30,78.2858
FUND02,2023-07-03,78.5604
FUND02,2023-07-04,79.2884
FUND02,2023-07-05,78.8079
FUND02,2023-07-06,78.9165
FUND02,2023-07-07,78.1157
FUND02,2023-07-10,77.7578
FUND02,2023-07-11,78.4067
FUND02,2023-07-12,78.4313
FUND02,2023-07-13,79.5297
FUND02,2023-07-14,79.4347
FUND02,2023-07-17,79.3431
FUND02,2023-07-18,80.3269
FUND02,2023-07-19,79.9015
FUND02,2023-07-20,78.8387
FUND02,2023-07-21,79.8341
FUND02,2023-07-24,80.1912
FUND02,2023-07-25,78.6488
FUND02,2023-07-26,78.7334
FUND02,2023-07-27,78.4937
FUND02,2023-07-28,79.8047
FUND02,2023-07-31,79.3232
FUND02,2023-08-01,78.9526
FUND02,2023-08-02,78.3446
FUND02,2023-08-03,77.6378
FUND02,2023-08-04,77.1897
FUND02,2023-08-07,76.2224
FUND02,2023-08-08,75.5508
FUND02,2023-08-09,74.4856
FUND02,2023-08-10,73.5102
FUND02,2023-08-11,72.5055
FUND02,2023-08-14,72.2065
FUND02,2023-08-15,71.8009
FUND02,2023-08-16,71.0393
FUND02,2023-08-17,71.3989
FUND02,2023-08-18,71.4149
FUND02,2023-08-21,71.179
FUND02,2023-08-22,70.9229
FUND02,2023-08-23,72.0084
FUND02,2023-08-24,72.215
FUND02,2023-08-25,72.5786
FUND02,2023-08-28,70.902
FUND02,2023-08-29,70.5232
FUND02,2023-08-30,69.1631
FUND02,2023-08-31,68.9382
FUND02,2023-09-01,69.2207
FUND02,2023-09-04,68.8378
FUND02,2023-09-05,69.2117
FUND02,2023-09-06,68.6073
FUND02,2023-09-07,69.016
FUND02,2023-09-08,68.0765
FUND02,2023-09-11,67.9582
FUND02,2023-09-12,68.2656
FUND02,2023-09-13,68.6473
FUND02,2023-09-14,68.6128
FUND02,2023-09-15,69.8816
FUND02,2023-09-18,69.662
FUND02,2023-09-19,69.4197
FUND02,2023-09-20,67.7053
FUND02,2023-09-21,68.8511
FUND02,2023-09-22,68.6635
FUND02,2023-09-25,67.9671
FUND02,2023-09-26,68.8375
FUND02,2023-09-27,69.665
FUND02,2023-09-28,69.7807
FUND02,2023-09-29,68.907
FUND02,2023-10-02,69.2182
FUND02,2023-10-03,68.869
FUND02,2023-10-04,68.1738
FUND02,2023-10-05,68.873
FUND02,2023-10-06,67.5689
FUND02,2023-10-09,67.9662
FUND02,2023-10-10,68.2984
FUND02,2023-10-11,69.6313
FUND02,2023-10-12,69.8857
FUND02,2023-10-13,68.6102
FUND02,2023-10-16,68.1286
FUND02,2023-10-17,68.2145
FUND02,2023-10-18,68.4829
FUND02,2023-10-19,69.1458
FUND02,2023-10-20,67.9465
FUND02,2023-10-23,67.7857
FUND02,2023-10-24,68.4351
FUND02,2023-10-25,69.4517
FUND02,2023-10-26,70.6859
FUND02,2023-10-27,70.4795
FUND02,2023-10-30,71.2374
FUND02,2023-10-31,72.4055
FUND02,2023-11-01,73.251
FUND02,2023-11-02,73.787
FUND02,2023-11-03,74.3975
FUND02,2023-11-06,73.9069
FUND02,2023-11-07,72.9731
FUND02,2023-11-08,73.6809
FUND02,2023-11-09,73.4949
FUND02,2023-11-10,73.5249
FUND02,2023-11-13,73.1828
FUND02,2023-11-14,72.9673
FUND02,2023-11-15,73.172
FUND02,2023-11-16,72.5335
FUND02,2023-11-17,72.6275
FUND02,2023-11-20,72.8401
FUND02,2023-11-21,72.8368
FUND02,2023-11-22,72.3875
FUND02,2023-11-23,72.9591
FUND02,2023-11-24,74.2633
FUND02,2023-11-27,73.9024
FUND02,2023-11-28,74.7901
FUND02,2023-11-29,75.4512
FUND02,2023-11-30,73.6616
FUND02,2023-12-01,73.1953
FUND02,2023-12-04,72.8163
FUND02,2023-12-05,73.388
FUND02,2023-12-06,73.564
FUND02,2023-12-07,73.9337
FUND02,2023-12-08,74.4153
FUND02,2023-12-11,73.8501
FUND02,2023-12-12,73.3926
FUND02,2023-12-13,72.6166
FUND02,2023-12-14,72.5514
FUND02,2023-12-15,72.5203
FUND02,2023-12-18,72.6827
FUND02,2023-12-19,72.2452
FUND02,2023-12-20,72.8953
FUND02,2023-12-21,73.5582
FUND02,2023-12-22,74.6527
FUND02,2023-12-25,75.1905
FUND02,2023-12-26,75.3688
FUND02,2023-12-27,75.8847
FUND02,2023-12-28,76.3605
FUND02,2023-12-29,75.954
FUND02,2024-01-01,76.9046
FUND02,2024-01-02,78.1705
FUND02,2024-01-03,79.6428
FUND02,2024-01-04,79.7217
FUND02,2024-01-05,80.0124
FUND02,2024-01-08,80.3718
FUND02,2024-01-09,80.4235
FUND02,2024-01-10,80.9348
FUND02,2024-01-11,80.8986
FUND02,2024-01-12,80.8084
FUND02,2024-01-15,82.1685
FUND02,2024-01-16,82.3476
FUND02,2024-01-17,82.4532
FUND02,2024-01-18,83.1765
FUND02,2024-01-19,83.3468
FUND02,2024-01-22,83.6257
FUND02,2024-01-23,83.6326
FUND02,2024-01-24,82.7502
FUND02,2024-01-25,82.7818
FUND02,2024-01-26,81.972
FUND02,2024-01-29,82.1849
FUND02,2024-01-30,81.3473
FUND02,2024-01-31,82.0868
FUND02,2024-02-01,82.7067
FUND02,2024-02-02,82.975
FUND02,2024-02-05,82.9539
FUND02,2024-02-06,83.3265
FUND02,2024-02-07,81.8772
FUND02,2024-02-08,81.1063
FUND02,2024-02-09,81.0495
FUND02,2024-02-12,81.3607
FUND02,2024-02-13,81.3555
FUND02,2024-02-14,80.6585
FUND02,2024-02-15,80.8112
FUND02,2024-02-16,80.528
FUND02,2024-02-19,79.7908
FUND02,2024-02-20,80.0856
FUND02,2024-02-21,79.9844
FUND02,2024-02-22,80.9172
FUND02,2024-02-23,81.466
FUND02,2024-02-26,82.0703
FUND02,2024-02-27,82.3676
FUND02,2024-02-28,81.7827
FUND02,2024-02-29,81.1339
FUND02,2024-03-01,80.0909
FUND02,2024-03-04,82.2635
FUND02,2024-03-05,81.5021
FUND02,2024-03-06,81.3993
FUND02,2024-03-07,81.1839
FUND02,2024-03-08,81.0282
FUND02,2024-03-11,80.6472
FUND02,2024-03-12,79.3161
FUND02,2024-03-13,78.6413
FUND02,2024-03-14,77.6886
FUND02,2024-03-15,77.6498
FUND02,2024-03-18,77.2132
FUND02,2024-03-19,76.777
FUND02,2024-03-20,76.9805
FUND02,2024-03-21,76.6195
FUND02,2024-03-22,77.3268
FUND02,2024-03-25,77.1039
FUND02,2024-03-26,77.3148
FUND02,2024-03-27,76.4246
FUND02,2024-03-28,76.9369
FUND02,2024-03-29,76.7016
FUND02,2024-04-01,77.0408
FUND02,2024-04-02,77.3258
FUND02,2024-04-03,77.2541
FUND02,2024-04-04,77.4599
FUND02,2024-04-05,77.2372
FUND02,2024-04-08,78.2442
FUND02,2024-04-09,78.9681
FUND02,2024-04-10,79.3709
FUND02,2024-04-11,78.5629
FUND02,2024-04-12,77.8215
FUND02,2024-04-15,77.3985
FUND02,2024-04-16,77.2758
FUND02,2024-04-17,77.6454
FUND02,2024-04-18,77.0574
FUND02,2024-04-19,77.9423
FUND02,2024-04-22,77.9968
FUND02,2024-04-23,76.6059
FUND02,2024-04-24,76.3223
FUND02,2024-04-25,74.5598
FUND02,2024-04-26,74.0943
FUND02,2024-04-29,73.7697
FUND02,2024-04-30,73.405
FUND02,2024-05-01,73.2345
FUND02,2024-05-02,73.018
FUND02,2024-05-03,72.6682
FUND02,2024-05-06,73.72
FUND02,2024-05-07,74.5923
FUND02,2024-05-08,73.8592
FUND02,2024-05-09,74.7595
FUND02,2024-05-10,73.6953
FUND02,2024-05-13,73.1926
FUND02,2024-05-14,74.2674
FUND02,2024-05-15,72.7882
FUND02,2024-05-16,73.2212
FUND02,2024-05-17,72.4264
FUND02,2024-05-20,72.3788
FUND02,2024-05-21,72.3072
FUND02,2024-05-22,73.4832
FUND02,2024-05-23,72.9847
FUND02,2024-05-24,72.987
FUND02,2024-05-27,73.4562
FUND02,2024-05-28,73.3352
FUND02,2024-05-29,72.8299
FUND02,2024-05-30,72.8388
FUND02,2024-05-31,72.9499
FUND02,2024-06-03,73.5912
FUND02,2024-06-04,73.0024
FUND02,2024-06-05,72.7497
FUND02,2024-06-06,73.0141
FUND02,2024-06-07,72.9505
FUND02,2024-06-10,72.8749
FUND02,2024-06-11,72.9121
FUND02,2024-06-12,72.4943
FUND02,2024-06-13,72.0098
FUND02,2024-06-14,72.3495
FUND02,2024-06-17,71.6695
FUND02,2024-06-18,72.4848
FUND02,2024-06-19,72.6779
FUND02,2024-06-20,71.8736
FUND02,2024-06-21,72.1084
FUND02,2024-06-24,72.2673
FUND02,2024-06-25,72.8217
FUND02,2024-06-26,73.6458
FUND02,2024-06-27,73.4468
FUND02,2024-06-28,73.018
FUND02,2024-07-01,72.6599
FUND02,2024-07-02,72.0532
FUND02,2024-07-03,71.6069
FUND02,2024-07-04,71.8418
FUND02,2024-07-05,71.8997
FUND02,2024-07-08,71.6229
FUND02,2024-07-09,71.1847
FUND02,2024-07-10,71.4597
FUND02,2024-07-11,71.1778
FUND02,2024-07-12,70.5448
FUND02,2024-07-15,70.4935
FUND02,2024-07-16,70.3691
FUND02,2024-07-17,69.7239
FUND02,2024-07-18,70.3004
FUND02,2024-07-19,70.8938
FUND02,2024-07-22,70.9677
FUND02,2024-07-23,71.1004
FUND02,2024-07-24,71.4923
FUND02,2024-07-25,71.5196
FUND02,2024-07-26,72.1531
FUND02,2024-07-29,73.2993
FUND02,2024-07-30,73.4024
FUND02,2024-07-31,73.7483
FUND02,2024-08-01,74.3894
FUND02,2024-08-02,74.2078
FUND02,2024-08-05,73.4877
FUND02,2024-08-06,74.1486
FUND02,2024-08-07,73.1289
FUND02,2024-08-08,74.3799
FUND02,2024-08-09,75.0245
FUND02,2024-08-12,75.2039
FUND02,2024-08-13,75.2893
FUND02,2024-08-14,76.5513
FUND02,2024-08-15,75.9365
FUND02,2024-08-16,75.1774
FUND02,2024-08-19,74.8142
FUND02,2024-08-20,74.684
FUND02,2024-08-21,74.0429
FUND02,2024-08-22,74.197
FUND02,2024-08-23,74.3391
FUND02,2024-08-26,73.8326
FUND02,2024-08-27,74.9695
FUND02,2024-08-28,74.0603
FUND02,2024-08-29,73.2406
FUND02,2024-08-30,73.5426
FUND02,2024-09-02,73.4513
FUND02,2024-09-03,73.7822
FUND02,2024-09-04,73.4116
FUND02,2024-09-05,72.7633
FUND02,2024-09-06,72.3801
FUND02,2024-09-09,71.9736
FUND02,2024-09-10,72.3688
FUND02,2024-09-11,72.0978
FUND02,2024-09-12,72.6503
FUND02,2024-09-13,73.0914
FUND02,2024-09-16,73.8391
FUND02,2024-09-17,74.4995
FUND02,2024-09-18,75.0862
FUND02,2024-09-19,75.6674
FUND02,2024-09-20,75.3585
FUND02,2024-09-23,75.2273
FUND02,2024-09-24,74.0121
FUND02,2024-09-25,74.2599
FUND02,2024-09-26,73.8495
FUND02,2024-09-27,74.1712
FUND02,2024-09-30,74.5802
FUND02,2024-10-01,73.7031
FUND02,2024-10-02,73.0654
FUND02,2024-10-03,72.8795
FUND02,2024-10-04,72.5813
FUND02,2024-10-07,72.7411
FUND02,2024-10-08,72.0171
FUND02,2024-10-09,72.0963
FUND02,2024-10-10,71.0255
FUND02,2024-10-11,69.6661
FUND02,2024-10-14,70.1713
FUND02,2024-10-15,69.3762
FUND02,2024-10-16,69.0654
FUND02,2024-10-17,68.2118
FUND02,2024-10-18,67.374
FUND02,2024-10-21,67.1719
FUND02,2024-10-22,66.9634
FUND02,2024-10-23,67.6127
FUND02,2024-10-24,67.9371
FUND02,2024-10-25,67.8193
FUND02,2024-10-28,68.3367
FUND02,2024-10-29,69.0835
FUND02,2024-10-30,69.3907
FUND02,2024-10-31,69.1778
FUND02,2024-11-01,69.8714
FUND02,2024-11-04,71.0536
FUND02,2024-11-05,71.5323
FUND02,2024-11-06,72.744
FUND02,2024-11-07,73.412
FUND02,2024-11-08,74.0336
FUND02,2024-11-11,73.3411
FUND02,2024-11-12,72.6394
FUND02,2024-11-13,72.6547
FUND02,2024-11-14,71.5884
FUND02,2024-11-15,71.2459
FUND02,2024-11-18,71.8613
FUND02,2024-11-19,71.4699
FUND02,2024-11-20,71.8677
FUND02,2024-11-21,71.0231
FUND02,2024-11-22,70.7481
FUND02,2024-11-25,71.4607
FUND02,2024-11-26,71.6453
FUND02,2024-11-27,71.8841
FUND02,2024-11-28,73.0582
FUND02,2024-11-29,73.9776
FUND02,2024-12-02,73.4307
FUND02,2024-12-03,74.369
FUND02,2024-12-04,73.9981
FUND02,2024-12-05,74.0354
FUND02,2024-12-06,74.095
FUND02,2024-12-09,74.8751
FUND02,2024-12-10,74.1479
FUND02,2024-12-11,74.5052
FUND02,2024-12-12,74.9136
FUND02,2024-12-13,75.5223
FUND02,2024-12-16,75.4265
FUND02,2024-12-17,76.1723
FUND02,2024-12-18,75.7249
FUND02,2024-12-19,76.5737
FUND02,2024-12-20,76.8726
FUND02,2024-12-23,75.9346
FUND02,2024-12-24,76.2699
FUND02,2024-12-25,76.4464
FUND02,2024-12-26,76.2474
FUND02,2024-12-27,75.7822
FUND02,2024-12-30,75.6654
FUND02,2024-12-31,74.7129
FUND02,2025-01-01,75.9236
FUND02,2025-01-02,75.1869
FUND02,2025-01-03,74.78
FUND02,2025-01-06,75.6167
FUND02,2025-01-07,76.0736
FUND02,2025-01-08,76.6279
FUND02,2025-01-09,77.7471
FUND02,2025-01-10,77.5758
FUND02,2025-01-13,76.8814
FUND02,2025-01-14,77.5291
FUND02,2025-01-15,78.1481
FUND02,2025-01-16,77.9654
FUND02,2025-01-17,77.1105
FUND02,2025-01-20,78.04
FUND02,2025-01-21,78.505
FUND02,2025-01-22,77.5663
FUND02,2025-01-23,78.174
FUND02,2025-01-24,77.1908
FUND02,2025-01-27,76.8998
FUND02,2025-01-28,76.1571
FUND02,2025-01-29,75.7614
FUND02,2025-01-30,75.2316
FUND02,2025-01-31,74.8577
FUND02,2025-02-03,75.4058
FUND02,2025-02-04,75.6602
FUND02,2025-02-05,76.1478
FUND02,2025-02-06,76.963
FUND02,2025-02-07,76.7506
FUND02,2025-02-10,76.8581
FUND02,2025-02-11,77.2894
FUND02,2025-02-12,78.5532
FUND02,2025-02-13,79.2547
FUND02,2025-02-14,80.3138
FUND02,2025-02-17,81.1194
FUND02,2025-02-18,81.9616
FUND02,2025-02-19,80.6719
FUND02,2025-02-20,81.3787
FUND02,2025-02-21,81.5921
FUND02,2025-02-24,81.6871
FUND02,2025-02-25,81.3457
FUND02,2025-02-26,81.082
FUND02,2025-02-27,81.4461
FUND02,2025-02-28,82.1291
FUND02,2025-03-03,81.0532
FUND02,2025-03-04,81.2697
FUND02,2025-03-05,80.905
FUND02,2025-03-06,80.2519
FUND02,2025-03-07,80.595
FUND02,2025-03-10,80.4052
FUND02,2025-03-11,79.9717
FUND02,2025-03-12,79.4597
FUND02,2025-03-13,79.718
FUND02,2025-03-14,79.7638
FUND02,2025-03-17,79.0166
FUND02,2025-03-18,78.4585
FUND02,2025-03-19,78.3792
FUND02,2025-03-20,78.7232
FUND02,2025-03-21,78.0162
FUND02,2025-03-24,78.4181
FUND02,2025-03-25,77.8765
FUND02,2025-03-26,79.8807
FUND02,2025-03-27,79.243
FUND02,2025-03-28,78.7204
FUND02,2025-03-31,78.9132
FUND02,2025-04-01,78.3113
FUND02,2025-04-02,78.9591
FUND02,2025-04-03,80.3189
FUND02,2025-04-04,80.0863
FUND02,2025-04-07,80.2668
FUND02,2025-04-08,79.9383
FUND02,2025-04-09,79.9915
FUND02,2025-04-10,81.0974
FUND02,2025-04-11,81.8179
FUND02,2025-04-14,81.1925
FUND02,2025-04-15,82.4001
FUND02,2025-04-16,83.335
FUND02,2025-04-17,83.763
FUND02,2025-04-18,83.3113
FUND02,2025-04-21,83.4171
FUND02,2025-04-22,82.8629
FUND02,2025-04-23,83.2742
FUND02,2025-04-24,83.0874
FUND02,2025-04-25,81.4361
FUND02,2025-04-28,82.1835
FUND02,2025-04-29,82.3829
FUND02,2025-04-30,83.2543
FUND02,2025-05-01,83.2056
FUND02,2025-05-02,83.4051
FUND02,2025-05-05,84.3156
FUND02,2025-05-06,84.6723
FUND02,2025-05-07,84.9528
FUND02,2025-05-08,87.5191
FUND02,2025-05-09,87.4414
FUND02,2025-05-12,87.6356
FUND02,2025-05-13,89.0906
FUND02,2025-05-14,88.4908
FUND02,2025-05-15,87.7031
FUND02,2025-05-16,86.6072
FUND02,2025-05-19,87.0897
FUND02,2025-05-20,87.6485
FUND02,2025-05-21,88.3041
FUND02,2025-05-22,87.2645
FUND02,2025-05-23,88.1293
FUND02,2025-05-26,89.1577
FUND02,2025-05-27,89.1374
FUND02,2025-05-28,89.2234
FUND02,2025-05-29,89.8368
FUND02,2025-05-30,90.1998
FUND02,2025-06-02,90.7921
FUND02,2025-06-03,89.9463
FUND02,2025-06-04,89.8618
FUND02,2025-06-05,88.9203
FUND02,2025-06-06,89.4954
FUND02,2025-06-09,89.9912
FUND02,2025-06-10,89.9694
FUND02,2025-06-11,90.2747
FUND02,2025-06-12,89.0434
FUND02,2025-06-13,89.8048
FUND02,2025-06-16,89.479
FUND02,2025-06-17,89.6447
FUND02,2025-06-18,90.6233
FUND02,2025-06-19,90.0536
FUND02,2025-06-20,91.1045
FUND02,2025-06-23,91.2691
FUND02,2025-06-24,91.3535
FUND02,2025-06-25,91.8812
FUND02,2025-06-26,90.8894
FUND02,2025-06-27,91.4462
FUND02,2025-06-30,91.5588
FUND02,2025-07-01,92.4917
FUND02,2025-07-02,92.3691
FUND02,2025-07-03,92.1221
FUND02,2025-07-04,92.4965
FUND02,2025-07-07,92.5076
FUND02,2025-07-08,91.5711
FUND02,2025-07-09,91.4689
FUND02,2025-07-10,92.5954
FUND02,2025-07-11,92.5779
FUND02,2025-07-14,91.8989
FUND02,2025-07-15,92.5648
FUND02,2025-07-16,91.0497
FUND02,2025-07-17,89.3361
FUND02,2025-07-18,89.3922
FUND02,2025-07-21,89.6004
FUND02,2025-07-22,89.8415
FUND02,2025-07-23,89.1642
FUND02,2025-07-24,89.1003
FUND02,2025-07-25,88.0142
FUND02,2025-07-28,88.2504
FUND02,2025-07-29,86.9991
FUND02,2025-07-30,86.9377
FUND02,2025-07-31,87.2046
FUND02,2025-08-01,85.8548
FUND02,2025-08-04,85.4997
FUND02,2025-08-05,86.176
FUND02,2025-08-06,87.4602
FUND02,2025-08-07,86.3095
FUND02,2025-08-08,86.6366
FUND02,2025-08-11,85.7102
FUND02,2025-08-12,84.7076
FUND02,2025-08-13,86.0066
FUND02,2025-08-14,86.5921
FUND02,2025-08-15,86.0097
FUND02,2025-08-18,86.2401
FUND02,2025-08-19,86.8064
FUND02,2025-08-20,87.0088
FUND02,2025-08-21,88.8639
FUND02,2025-08-22,89.4178
FUND02,2025-08-25,87.0177
FUND02,2025-08-26,86.8436
FUND02,2025-08-27,86.3135
FUND02,2025-08-28,86.2091
FUND02,2025-08-29,86.2772
FUND02,2025-09-01,85.8183
FUND02,2025-09-02,85.0198
FUND02,2025-09-03,86.1417
FUND02,2025-09-04,86.672
FUND02,2025-09-05,86.1955
FUND02,2025-09-08,86.7913
FUND02,2025-09-09,87.3877
FUND02,2025-09-10,88.4637
FUND02,2025-09-11,87.6646
FUND02,2025-09-12,88.3513
FUND02,2025-09-15,87.9167
FUND02,2025-09-16,88.9085
FUND02,2025-09-17,88.8105
FUND02,2025-09-18,87.0153
FUND02,2025-09-19,87.1016
FUND02,2025-09-22,85.7313
FUND02,2025-09-23,85.6173
FUND02,2025-09-24,85.6286
FUND02,2025-09-25,85.3698
FUND02,2025-09-26,84.26
FUND02,2025-09-29,83.4521
FUND02,2025-09-30,82.8599
FUND02,2025-10-01,82.7262
FUND02,2025-10-02,83.7609
FUND02,2025-10-03,84.3626
FUND02,2025-10-06,84.0527
FUND02,2025-10-07,85.0927
FUND02,2025-10-08,84.0795
FUND02,2025-10-09,84.6648
FUND02,2025-10-10,84.5849
FUND02,2025-10-13,84.8249
FUND02,2025-10-14,85.3791
FUND02,2025-10-15,84.9028
FUND02,2025-10-16,85.5845
FUND02,2025-10-17,85.6341
FUND02,2025-10-20,87.5893
FUND02,2025-10-21,87.4027
FUND02,2025-10-22,88.4805
FUND02,2025-10-23,89.0656
FUND02,2025-10-24,88.1638
FUND02,2025-10-27,89.325
FUND02,2025-10-28,88.514
FUND02,2025-10-29,86.7572
FUND02,2025-10-30,87.4954
FUND02,2025-10-31,88.4132
FUND02,2025-11-03,88.5144
FUND02,2025-11-04,88.361
FUND02,2025-11-05,89.706
FUND02,2025-11-06,90.3526
FUND02,2025-11-07,89.8682
FUND02,2025-11-10,90.5322
FUND02,2025-11-11,89.558
FUND02,2025-11-12,89.1576
FUND02,2025-11-13,88.3557
FUND02,2025-11-14,86.628
FUND02,2025-11-17,85.7484
FUND02,2025-11-18,86.7688
FUND02,2025-11-19,85.9511
FUND02,2025-11-20,85.5739
FUND02,2025-11-21,84.7178
FUND02,2025-11-24,85.4482
FUND03,2023-01-02,75.8431
FUND03,2023-01-03,76.2122
FUND03,2023-01-04,76.2183
FUND03,2023-01-05,76.5637
FUND03,2023-01-06,75.2977
FUND03,2023-01-09,75.7741
FUND03,2023-01-10,75.6032
FUND03,2023-01-11,76.5115
FUND03,2023-01-12,76.332
FUND03,2023-01-13,76.3731
FUND03,2023-01-16,76.6726
FUND03,2023-01-17,76.3429
FUND03,2023-01-18,76.729
FUND03,2023-01-19,76.4938
FUND03,2023-01-20,77.0511
FUND03,2023-01-23,77.408
FUND03,2023-01-24,77.6433
FUND03,2023-01-25,77.3724
FUND03,2023-01-26,77.3152
FUND03,2023-01-27,77.4693
FUND03,2023-01-30,76.6564
FUND03,2023-01-31,76.4598
FUND03,2023-02-01,76.8732
FUND03,2023-02-02,76.3813
FUND03,2023-02-03,76.9336
FUND03,2023-02-06,76.7047
FUND03,2023-02-07,76.8671
FUND03,2023-02-08,76.4248
FUND03,2023-02-09,76.6525
FUND03,2023-02-10,76.872
FUND03,2023-02-13,77.3692
FUND03,2023-02-14,77.9597
FUND03,2023-02-15,78.5128
FUND03,2023-02-16,78.631
FUND03,2023-02-17,78.1456
FUND03,2023-02-20,78.7294
FUND03,2023-02-21,78.2105
FUND03,2023-02-22,78.0571
FUND03,2023-02-23,78.3952
FUND03,2023-02-24,78.6117
FUND03,2023-02-27,79.3122
FUND03,2023-02-28,79.3412
FUND03,2023-03-01,78.6544
FUND03,2023-03-02,78.5691
FUND03,2023-03-03,78.6727
FUND03,2023-03-06,78.5555
FUND03,2023-03-07,79.1797
FUND03,2023-03-08,79.1054
FUND03,2023-03-09,78.5283
FUND03,2023-03-10,78.7548
FUND03,2023-03-13,78.3017
FUND03,2023-03-14,79.0443
FUND03,2023-03-15,79.1891
FUND03,2023-03-16,78.6252
FUND03,2023-03-17,79.1097
FUND03,2023-03-20,80.1433
FUND03,2023-03-21,79.3149
FUND03,2023-03-22,79.7289
FUND03,2023-03-23,79.9663
FUND03,2023-03-24,80.0724
FUND03,2023-03-27,80.2505
FUND03,2023-03-28,80.4928
FUND03,2023-03-29,80.2255
FUND03,2023-03-30,80.8623
FUND03,2023-03-31,80.3097
FUND03,2023-04-03,81.1824
FUND03,2023-04-04,81.8775
FUND03,2023-04-05,81.3895
FUND03,2023-04-06,81.4187
FUND03,2023-04-07,82.0688
FUND03,2023-04-10,81.885
FUND03,2023-04-11,81.8455
FUND03,2023-04-12,81.701
FUND03,2023-04-13,82.243
FUND03,2023-04-14,82.0075
FUND03,2023-04-17,82.0349
FUND03,2023-04-18,82.3038
FUND03,2023-04-19,82.2443
FUND03,2023-04-20,81.8948
FUND03,2023-04-21,81.3387
FUND03,2023-04-24,80.7094
FUND03,2023-04-25,80.2311
FUND03,2023-04-26,79.5235
FUND03,2023-04-27,79.245
FUND03,2023-04-28,79.403
FUND03,2023-05-01,79.4568
FUND03,2023-05-02,79.1361
FUND03,2023-05-03,78.7357
FUND03,2023-05-04,78.3476
FUND03,2023-05-05,77.7961
FUND03,2023-05-08,77.3118
FUND03,2023-05-09,77.6373
FUND03,2023-05-10,77.0838
FUND03,2023-05-11,77.1208
FUND03,2023-05-12,76.8956
FUND03,2023-05-15,77.9244
FUND03,2023-05-16,77.2053
FUND03,2023-05-17,77.3151
FUND03,2023-05-18,77.207
FUND03,2023-05-19,76.9183
FUND03,2023-05-22,77.0778
FUND03,2023-05-23,77.1718
FUND03,2023-05-24,76.7603
FUND03,2023-05-25,76.9651
FUND03,2023-05-26,77.1552
FUND03,2023-05-29,77.7257
FUND03,2023-05-30,77.5021
FUND03,2023-05-31,78.1419
FUND03,2023-06-01,78.0899
FUND03,2023-06-02,77.2945
FUND03,2023-06-05,77.5408
FUND03,2023-06-06,77.5369
FUND03,2023-06-07,77.2009
FUND03,2023-06-08,77.6163
FUND03,2023-06-09,77.4505
FUND03,2023-06-12,77.9019
FUND03,2023-06-13,77.8976
FUND03,2023-06-14,78.2405
FUND03,2023-06-15,78.5553
FUND03,2023-06-16,78.7846
FUND03,2023-06-19,78.3801
FUND03,2023-06-20,78.7961
FUND03,2023-06-21,78.8358
FUND03,2023-06-22,79.711
FUND03,2023-06-23,79.946
FUND03,2023-06-26,80.2983
FUND03,2023-06-27,80.0008
FUND03,2023-06-28,79.8579
FUND03,2023-06-29,79.9301
FUND03,2023-06-30,79.4605
FUND03,2023-07-03,78.9937
FUND03,2023-07-04,78.9784
FUND03,2023-07-05,78.9761
FUND03,2023-07-06,79.092
FUND03,2023-07-07,79.5954
FUND03,2023-07-10,79.4558
FUND03,2023-07-11,79.776
FUND03,2023-07-12,79.7452
FUND03,2023-07-13,79.6933
FUND03,2023-07-14,79.8337
FUND03,2023-07-17,78.9814
FUND03,2023-07-18,79.04
